Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
6084	-228.7132	-298.3157	69.60252	0.0242747	0.0815927	0.00164599	0.00174745	0.0868718	0.0255856	0.00638863	0.0544212	0.00681932	0.0294173	0.00566652	0.0257903	0.0253281	0.00531114	0.0684025	0.0156086	0.0333663	0.0302649	0.0127875	0.00648731	0.00959368	0.00630671	0.0427486	0.0166358	0.00736072	0.0292131	0.0248381	0.00831669	0.0143206	0.02355	0.0152194	0.147996	0.00776213	0.0150804	0.0033519	0.0014779	0.00756556	0.00975044	0.0333594	0.0110008	0.0186358	0.0145716	0.0844722	0.00851288	0.010741	0.0783371	0.015732	0.0104862	0.0162225	0.0580729	1.45213	0.15987	0.408954	0.756571	1.32175	2.44526	6.25509	1.325671	0.01919598	0.0195616	0.0657509	0.00132641	0.00140817	0.0700051	0.020618	0.00514823	0.043855	0.0054953	0.0237057	0.00456633	0.0207829	0.0204105	0.00427995	0.0551216	0.0125781	0.026888	0.0243888	0.0103047	0.00522775	0.00773099	0.00508222	0.0344486	0.0134059	0.00593158	0.0235412	0.0200156	0.00670195	0.0115401	0.0189776	0.0122644	0.119261	0.00625506	0.0121525	0.00270111	0.00119096	0.00609665	0.00785732	0.0268824	0.00886491	0.0150176	0.0117424	0.0680713	0.00686004	0.00865554	0.0631274	0.0126775	0.00845023	0.0130728	0.336728	0.663272	0.3367283	1.240937
6120	-233.0739	-301.8147	68.74072	0.00357674	0.028565	0.00117357	0.00248634	0.00811728	0.00341837	0.00100164	0.00905235	0.00333751	0.00189537	0.00220215	0.00508931	0.00385849	0.00712682	0.0105861	0.00114469	0.00117456	0.000290096	0.00222623	0.00171106	0.0030305	0.000383042	0.002846	0.000385585	0.00234094	0.00267923	0.00407353	0.00250577	0.0031379	0.00347315	0.000387822	0.00085053	0.00189979	0.000778385	0.000537193	0.00568	0.00257025	0.00330155	0.0232311	0.00109465	0.00403034	0.00486754	0.0129346	0.000202837	0.00242725	0.0146202	0.00460696	0.00209629	0.000441015	0.0431436	1.45929	0.033143	0.189842	0.595486	1.6793	5.26755	30.1723	2.463441	0.0141911	0.017077	0.136383	0.00560318	0.0118709	0.0387557	0.0163209	0.00478227	0.0432201	0.0159348	0.00904936	0.0105141	0.0242987	0.0184222	0.0340267	0.0505431	0.00546529	0.00560788	0.00138505	0.0106291	0.0081694	0.014469	0.00182882	0.0135881	0.00184096	0.0111767	0.0127919	0.0194489	0.0119637	0.0149818	0.0165824	0.00185164	0.00406083	0.00907047	0.00371637	0.00256481	0.027119	0.0122716	0.0157631	0.110916	0.00522636	0.0192427	0.0232399	0.0617556	0.000968436	0.0115888	0.0698035	0.0219957	0.0100086	0.00210561	0.414715	0.585285	0.4147155	0.2094476
6156	-232.1526	-301.6728	69.5202	0.0187746	0.058663	0.00517948	0.00386582	0.0601925	0.0183399	0.00738016	0.0185481	0.0105393	0.00797793	0.0201662	0.0319518	0.0151952	0.0045082	0.0290332	0.00615396	0.0292325	0.00215477	0.0187287	0.00133406	0.00753142	0.0173852	0.0108374	2.5315e-05	0.0249284	0.00699977	0.0247419	0.00584063	0.0366202	0.0882278	0.00772974	0.00315785	0.00700421	0.0135371	0.0150946	0.0951683	0.0171831	0.00242877	0.00105074	0.0991981	0.0162815	0.0128973	0.0172284	0.00209833	0.00812525	0.0152577	0.0154202	0.00207192	0.0188205	0.0771307	1.44298	0.0954675	0.318034	0.699489	1.42962	3.14432	10.4748	1.698467	0.0256572	0.0195403	0.0610557	0.00539074	0.0040235	0.0626476	0.019088	0.00768118	0.0193046	0.0109692	0.00830333	0.0209888	0.033255	0.0158149	0.00469208	0.0302174	0.00640496	0.0304248	0.00224266	0.0194926	0.00138847	0.00783861	0.0180943	0.0112794	2.63475e-05	0.0259451	0.00728527	0.025751	0.00607886	0.0381138	0.0918264	0.00804501	0.00328665	0.0072899	0.0140893	0.0157102	0.09905	0.0178839	0.00252784	0.0010936	0.103244	0.0169456	0.0134234	0.0179311	0.00218392	0.00845666	0.01588	0.0160491	0.00215643	0.0195882	0.14044	0.85956	0.1404399	0.9608109
6192	-237.6618	-307.4811	69.81929	0.0267006	0.0386326	0.0224814	0.00888454	0.0554707	0.0157802	0.00844045	0.0288206	0.039206	0.00613492	0.00354499	0.0189797	0.00329417	0.0110678	0.0158901	0.00825253	0.00140012	0.00773531	0.00918936	0.00302481	0.0227569	0.0067302	0.00774004	0.000178542	0.00732202	0.0121641	0.0208391	0.0282035	0.00614826	0.0832143	0.00579722	0.0029373	0.011212	0.00348121	0.00643149	0.0316978	0.00874719	0.00441911	0.00390369	0.0612508	0.00590835	0.0217451	0.00469157	0.00804218	0.0179363	0.00502175	0.00479645	0.00384371	0.0136563	0.0310034	1.46512	0.118606	0.353541	0.722972	1.38318	2.82853	8.43126	1.541544	0.0101573	0.0354238	0.0512541	0.0298262	0.0117872	0.0735932	0.0209357	0.011198	0.0382364	0.0520148	0.00813923	0.00470315	0.0251804	0.00437039	0.0146837	0.0210815	0.0109487	0.00185755	0.0102625	0.0121916	0.00401303	0.0301916	0.00892898	0.0102687	0.000236873	0.00971415	0.0161382	0.0276473	0.0374177	0.00815693	0.110401	0.00769119	0.00389693	0.014875	0.00461853	0.00853268	0.0420535	0.0116049	0.00586285	0.00517904	0.0812617	0.00783863	0.0288494	0.00622433	0.0106696	0.0237962	0.00666237	0.00636347	0.00509947	0.0181179	0.270037	0.729963	0.2700373	0.7537476
6228	-249.6267	-317.5742	67.94746	0.00136816	0.00286818	0.0057082	0.000190301	0.00352848	0.00290175	0.000430472	0.00693271	0.00149062	0.00497574	0.00104372	0.00110285	0.00482867	9.31861e-05	0.00269885	0.00153283	0.00349305	0.000920881	0.000756354	0.00112933	0.000703341	0.00189509	0.00161615	0.00199019	8.63123e-05	0.0010741	0.00181599	0.000983529	0.000622056	0.000851834	0.00744867	0.00214494	0.00134028	0.00733839	0.00176627	0.00589253	0.00402891	0.00518233	0.00314419	0.000700495	0.00353647	0.00924703	0.000507102	0.000610806	0.00326235	0.0014913	0.00111409	0.00134397	0.00482175	0.0548338	1.45368	0.0177521	0.140008	0.541522	1.84665	7.14243	56.3315	2.914874	0.01810593	0.0109844	0.0230275	0.0458289	0.00152785	0.0283287	0.0232969	0.00345609	0.0556599	0.0119676	0.0399482	0.00837959	0.00885433	0.0387674	0.000748153	0.021668	0.0123064	0.0280442	0.00739338	0.00607246	0.00906695	0.00564684	0.0152149	0.0129754	0.0159784	0.000692966	0.0086235	0.0145799	0.00789636	0.00499424	0.00683903	0.0598023	0.0172208	0.0107606	0.058917	0.0141807	0.0473087	0.0323465	0.0416068	0.0252435	0.00562399	0.0283929	0.0742406	0.00407132	0.00490391	0.0261921	0.0119731	0.00894459	0.0107902	0.0387119	0.0733035	0.926697	0.07330347	0.1245548
6264	-244.6888	-314.0267	69.33795	0.00666831	0.0666717	0.00208446	0.0013157	0.0420646	0.00045806	0.027865	0.0301861	0.0319731	0.0454635	0.000495811	0.0321672	0.0124279	0.00938972	0.023301	0.0287586	0.058707	0.023828	0.000221497	0.0113642	0.00923079	0.0291427	0.0265043	0.0110566	0.00328389	0.0028375	0.023314	0.046966	0.0209914	0.118499	0.0179744	0.0777074	0.0570811	0.00741071	0.0161225	0.0351167	0.0241529	0.0134894	0.00138115	0.117712	0.0111498	0.00186138	0.016342	0.00932464	0.00516934	0.0207478	0.0325471	0.0482814	0.0341785	0.0945098	1.43464	0.127762	0.366598	0.731199	1.36762	2.72778	7.82703	1.487774	0.03162109	0.00514933	0.0514844	0.00160963	0.001016	0.0324826	0.000353717	0.0215176	0.0233099	0.0246899	0.0351073	0.00038287	0.0248398	0.00959694	0.00725082	0.0179933	0.0222077	0.045334	0.0184002	0.000171042	0.00877549	0.00712809	0.0225042	0.0204668	0.00853803	0.00253585	0.00219114	0.0180033	0.0362675	0.0162097	0.0915059	0.01388	0.0600063	0.0440785	0.00572261	0.0124499	0.0271174	0.018651	0.0104166	0.00106653	0.0908979	0.00860995	0.00143737	0.0126194	0.00720056	0.0039918	0.0160216	0.0251331	0.0372833	0.0263929	0.237615	0.762385	0.2376154	1.294988
6300	-237.7829	-307.5377	69.75485	0.00585351	0.0445965	0.00113779	0.00959591	0.00269656	0.0213452	0.00450579	0.0349398	0.0177904	0.00649317	0.00391533	0.00685339	0.0205532	0.0115907	0.0403505	0.0147377	0.00342415	0.0114412	5.30473e-05	0.000726765	0.00702024	0.000914945	0.00215649	0.0166781	0.00389703	0.00977627	0.0124982	0.0272207	0.0161511	0.0176799	0.0606408	0.0159169	0.00684197	0.0156154	0.058672	0.016657	0.00594816	0.0126534	0.0157714	0.000385096	0.00582169	0.0341092	0.00829895	0.017539	0.00382529	0.00396435	0.0300567	0.000163895	0.00491004	0.212148	1.37817	0.135936	0.377855	0.73813	1.35477	2.64652	7.35641	1.442936	0.07388857	0.00842978	0.0642245	0.00163856	0.0138193	0.00388338	0.0307397	0.00648889	0.0503176	0.0256203	0.00935097	0.00563856	0.00986974	0.0295991	0.0166921	0.0581097	0.0212242	0.0049312	0.0164768	7.63946e-05	0.00104663	0.01011	0.00131763	0.00310561	0.0240185	0.00561221	0.014079	0.017999	0.0392011	0.0232596	0.0254613	0.0873302	0.0229223	0.00985328	0.0224881	0.0844949	0.0239881	0.00856609	0.0182225	0.0227128	0.000554585	0.00838395	0.0491214	0.0119515	0.0252583	0.00550889	0.00570915	0.0432854	0.000236029	0.00707106	0.291052	0.708948	0.2910515	0.6943848
6336	-233.8531	-303.5256	69.67256	0.036655	0.0311556	0.00756048	0.00107754	0.0144992	0.0141192	0.0118846	0.0341527	0.0184542	0.0119348	0.00649099	0.0124234	0.0205326	0.00765783	0.0213027	0.0548471	0.00372528	0.0294791	2.97886e-05	0.00766095	0.0172842	0.00709716	0.00379115	0.0413946	0.00264672	0.0137188	0.00372784	0.00785556	0.00423351	0.0238514	0.151923	0.0429432	0.00692428	0.00178326	0.070217	0.0583986	0.00416185	0.0227998	0.0169071	0.00493084	0.0237602	0.0707834	0.0348012	0.0109125	0.00578626	0.0114387	0.00609834	0.00484835	0.0037398	0.0869417	1.43827	0.130805	0.37083	0.733822	1.36273	2.69665	7.64499	1.470758	0.02901547	0.0357818	0.0304135	0.00738038	0.00105187	0.0141538	0.0137828	0.0116015	0.0333392	0.0180146	0.0116505	0.00633637	0.0121275	0.0200435	0.00747541	0.0207952	0.0535406	0.00363654	0.0287769	2.9079e-05	0.00747846	0.0168725	0.0069281	0.00370084	0.0404085	0.00258367	0.013392	0.00363904	0.00766843	0.00413267	0.0232833	0.148304	0.0419203	0.00675933	0.00174078	0.0685444	0.0570075	0.00406272	0.0222567	0.0165044	0.00481338	0.0231942	0.0690973	0.0339722	0.0106525	0.00564843	0.0111662	0.00595308	0.00473286	0.00365071	0.157996	0.842004	0.1579956	1.024402
6372	-230.7649	-300.6953	69.93044	0.00581528	0.046004	0.00105577	0.000631536	0.0271975	0.0139443	0.00178177	0.0182202	0.0238303	0.00682771	0.000278532	0.0119465	0.009723	0.00404964	0.0388748	0.002186	0.0389034	0.0205234	0.00198719	0.00711217	0.00324499	0.0130059	0.00248677	0.0106239	0.00303113	0.00138233	0.00589085	0.0150304	0.0213863	0.00100373	0.0059479	0.0154887	0.00879395	0.0102297	0.0208025	0.00513118	0.0015202	0.00803602	0.0252604	0.000255748	0.000403618	0.0146124	0.0288043	0.0192771	0.0064799	0.0025101	0.000689992	0.0933558	0.00801515	0.0728673	1.44502	0.120385	0.356117	0.724611	1.38005	2.80807	8.3067	1.530782	0.02420466	0.00917824	0.0726081	0.00166633	0.000996752	0.0429257	0.0220083	0.00281217	0.028757	0.0376114	0.0107762	0.000439607	0.0188551	0.0153458	0.00639153	0.0613561	0.00345016	0.0614011	0.032392	0.00313638	0.0112251	0.00512156	0.0205271	0.00392486	0.0167677	0.00478403	0.00218173	0.00929751	0.0237225	0.0337539	0.00158419	0.00938755	0.0244457	0.0138795	0.0161456	0.0328326	0.00809854	0.00239933	0.0126832	0.0398684	0.000403647	0.000637029	0.0230628	0.0454617	0.0304249	0.0102272	0.00396168	0.00108901	0.147343	0.0126503	0.347502	0.652498	0.3475021	0.633594
6408	-234.2412	-304.0827	69.84151	0.0466731	0.0650074	0.0293605	0.00156519	0.0322714	0.0312439	0.000455831	0.0339174	0.00948332	0.0155486	0.0256291	0.0145146	0.0223653	0.0170985	0.0785059	0.0114816	0.00195752	0.0107363	0.000592305	0.00359759	0.0143096	0.00848329	0.0328592	0.0280958	0.00286406	0.00406194	0.00608656	0.011328	0.0220122	0.0042217	0.00931448	0.0225965	0.00833747	0.0192749	0.0225231	0.00262948	0.00240275	0.00111238	0.0721851	0.00392074	0.00244332	0.0290945	0.0396608	0.0182849	0.0107776	0.0109109	0.000690908	0.0708664	0.00284562	0.0362762	1.46259	0.145971	0.39121	0.746173	1.34017	2.55617	6.85069	1.391437	0.01190533	0.0498538	0.0694376	0.0313613	0.00167186	0.0344706	0.0333731	0.000486895	0.0362288	0.0101296	0.0166082	0.0273757	0.0155038	0.0238894	0.0182638	0.0838559	0.0122641	0.00209092	0.011468	0.00063267	0.00384276	0.0152848	0.00906141	0.0350985	0.0300105	0.00305924	0.00433875	0.00650135	0.0121	0.0235123	0.00450941	0.00994925	0.0241364	0.00890566	0.0205885	0.024058	0.00280867	0.00256649	0.00118819	0.0771044	0.00418794	0.00260983	0.0310772	0.0423636	0.019531	0.0115121	0.0116545	0.000737992	0.0756958	0.00303954	0.154788	0.845212	0.1547884	0.9361997
6444	-242.3228	-312.2056	69.88284	0.0954853	0.0168936	0.0269207	0.000665525	0.0444308	0.00574183	0.00079879	0.0229471	0.00550365	0.0108157	0.00478039	0.0146219	0.0383352	0.0210126	0.0261644	0.00258223	0.00104834	0.0262851	0.0178579	0.00259134	0.0152564	0.00557934	0.00881353	0.0249032	0.00247693	0.00381578	0.0107272	0.0435048	0.004166	0.0382165	0.020625	0.0132918	0.00383654	0.0159767	0.00471084	0.00967316	0.0108725	0.00329769	0.0111604	0.0217979	0.00152031	0.0172579	0.00602013	0.0203716	0.0106675	0.0178078	0.0217725	0.00757136	0.00609184	0.107113	1.42859	0.133661	0.374758	0.736238	1.35826	2.66839	7.48161	1.455138	0.03598966	0.124449	0.0220179	0.0350865	0.000867399	0.057908	0.0074835	0.00104109	0.0299076	0.00717308	0.0140964	0.00623043	0.0190571	0.0499634	0.0273864	0.0341008	0.0033655	0.00136633	0.0342581	0.0232748	0.00337738	0.0198841	0.00727171	0.0114869	0.0324571	0.00322826	0.00497322	0.013981	0.0567011	0.00542967	0.0498087	0.0268812	0.0173236	0.00500028	0.0208229	0.00613978	0.0126073	0.0141705	0.00429798	0.0145457	0.0284098	0.00198147	0.0224928	0.00784621	0.0265509	0.0139032	0.0232094	0.0283768	0.00986797	0.00793967	0.21446	0.78554	0.2144598	0.7672656
6480	-247.2339	-316.7016	69.46774	0.00125591	0.0195072	0.00770012	0.00859004	0.0191638	0.0286699	0.00562566	0.00800039	0.00375582	0.00995296	0.0013978	0.00891176	0.00893294	0.00211112	0.0135563	0.00814843	0.0199017	0.00131248	0.013974	0.000241999	0.00521087	0.0116203	0.00118463	0.0115617	0.0277478	0.0291498	0.00063924	0.00828831	0.00201095	0.00593503	0.0101722	0.015481	0.00370141	0.00757886	0.0048193	0.0225433	0.0346364	0.0076176	0.0204474	0.00576317	0.00154158	0.010323	0.0183305	0.00589467	0.0107624	0.00429465	0.00523945	0.0455242	0.00656332	0.149175	1.4084	0.0721545	0.277442	0.670317	1.49183	3.60436	13.8591	1.900908	0.05084068	0.00234621	0.0364422	0.0143849	0.0160474	0.0358005	0.0535592	0.0105095	0.0149458	0.00701638	0.0185935	0.00261128	0.0166484	0.0166879	0.00394386	0.025325	0.0152224	0.0371791	0.00245189	0.0261053	0.000452087	0.00973461	0.0217083	0.00221304	0.0215988	0.0518366	0.0544557	0.00119419	0.0154837	0.00375672	0.0110874	0.019003	0.0289207	0.00691474	0.0141583	0.0090031	0.0421139	0.0647054	0.0142307	0.0381985	0.0107664	0.00287988	0.0192848	0.0342439	0.011012	0.0201056	0.00802298	0.009788	0.0850453	0.0122612	0.174728	0.825272	0.174728	0.5352933
6516	-239.8053	-309.6345	69.82918	0.0264748	0.0429513	0.00337875	0.00611341	0.0090138	0.00764634	0.00794745	0.0116103	0.013874	0.0049772	0.000603063	0.0112574	0.0139821	0.00405019	0.026048	0.00679376	0.00570613	0.00838768	0.00200597	0.0161935	1.08842e-05	0.00343032	0.00310772	0.00243944	0.00176166	0.00096471	0.00362969	0.0077731	0.00736879	0.00202762	0.0271056	0.0486067	0.0233934	0.00314897	0.00927261	0.0104818	0.0394104	0.00312179	0.00539308	0.0297949	0.0060914	0.000390174	0.030718	0.00875021	0.0595725	0.00430351	0.00325765	0.0161921	0.0139772	0.117895	1.42341	0.112797	0.344988	0.717469	1.39379	2.89865	8.86545	1.577853	0.03975622	0.0437954	0.0710513	0.00558922	0.010113	0.0149109	0.0126488	0.0131469	0.0192061	0.0229508	0.00823343	0.000997604	0.0186223	0.0231296	0.00669994	0.0430893	0.0112384	0.00943925	0.0138751	0.00331834	0.0267877	1.80049e-05	0.00567454	0.00514087	0.00403539	0.00291419	0.00159585	0.00600434	0.0128585	0.0121897	0.00335414	0.0448389	0.0804066	0.0386981	0.00520912	0.015339	0.0173394	0.0651938	0.00516415	0.00892138	0.0492876	0.0100766	0.000645438	0.0508146	0.0144749	0.0985466	0.00711898	0.00538889	0.0267855	0.0231215	0.196815	0.803185	0.1968154	0.6045113
6552	-229.7856	-299.3401	69.55454	0.00938056	0.0468024	0.0017525	0.00355167	0.0287477	0.014863	0.00564054	0.0268042	0.00909235	0.010043	0.0038056	0.0138871	0.00279909	0.00651074	0.0148701	0.00201379	0.00200529	0.0204195	0.00409699	0.00310652	0.00386129	0.00416531	0.01069	0.0368622	0.00248823	0.00212806	0.00406493	0.0191317	0.0134122	0.0584043	0.000691938	0.00142243	0.0308553	0.014318	0.000321001	0.00174064	0.0104246	0.00870881	0.0106431	0.0120177	0.00252382	0.00203373	0.000234485	0.0143891	0.00114869	0.00811685	0.00380234	0.00973777	0.0602492	0.142792	1.41146	0.0810664	0.293656	0.6823	1.46563	3.40534	12.3356	1.816701	0.04855962	0.0162075	0.0808638	0.00302793	0.00613648	0.0496694	0.0256798	0.00974557	0.0463116	0.0157095	0.017352	0.0065752	0.0239938	0.00483618	0.0112491	0.0256921	0.00347936	0.00346469	0.0352803	0.00707866	0.00536735	0.00667143	0.0071967	0.0184698	0.0636895	0.00429909	0.0036768	0.00702327	0.0330552	0.0231732	0.100909	0.00119551	0.00245764	0.0533109	0.0247382	0.000554616	0.00300743	0.0180113	0.0150468	0.0183888	0.0207638	0.00436058	0.00351383	0.000405137	0.024861	0.00198468	0.0140241	0.00656957	0.0168246	0.104097	0.308369	0.691631	0.3083692	0.5787802
6588	-236.9052	-305.7733	68.86801	0.0469502	0.0882773	0.00463638	0.044559	0.156655	0.0183314	0.0103722	0.04913	0.0526649	0.0348728	0.00830252	0.0318617	0.0202603	0.0101205	0.0927626	0.0193678	0.00515165	0.0716231	0.037711	0.0143841	0.0176983	0.0698801	0.0413815	0.0286055	0.000588127	0.00209554	0.0144352	0.0449633	0.0305929	0.0762514	0.012484	0.0067448	0.0547469	0.0335947	0.0364851	0.00392083	0.0770273	0.0312348	0.0251956	0.00561886	0.0369901	0.0064767	1.61856e-05	0.0782056	0.000251223	0.0168172	0.0144726	0.0433291	0.131453	0.0499684	1.45602	0.150153	0.396637	0.749387	1.33442	2.52119	6.65987	1.371011	0.01647292	0.026683	0.0501703	0.00263498	0.0253241	0.0890313	0.0104182	0.00589479	0.0279219	0.0299309	0.0198192	0.00471855	0.0181079	0.0115145	0.00575177	0.0527195	0.0110072	0.00292782	0.0407053	0.0214322	0.00817486	0.0100584	0.0397147	0.0235182	0.0162573	0.000334249	0.00119095	0.00820392	0.0255538	0.0173868	0.0433358	0.00709501	0.00383325	0.0311141	0.0190928	0.0207354	0.00222831	0.0437767	0.0177516	0.0143194	0.00319335	0.0210225	0.00368088	9.19872e-06	0.0444463	0.000142777	0.00955765	0.00822515	0.0246251	0.0747081	0.202682	0.797318	0.2026824	1.75955
6624	-235.1269	-305.245	70.11812	0.00957174	0.0183229	0.00243205	0.0109102	0.0133314	0.00874513	0.00213587	0.0166633	0.0305204	0.035063	0.00269218	0.0272389	0.0166017	0.004348	0.0221796	0.0107939	0.0100736	0.0125615	0.00378776	0.00138075	0.002315	0.0102845	0.0210964	0.0123915	0.000437486	0.00154362	0.00966109	0.0163459	0.00409629	0.0226551	0.000555388	0.00734554	0.0935215	0.00201223	0.00437469	0.0315491	0.0104388	0.0179664	0.010042	0.0055595	0.0253885	0.0100046	0.00616765	0.00742919	0.00273876	0.00221605	0.00940625	0.0150632	0.00687347	0.121882	1.4215	0.171983	0.423783	0.765025	1.30715	2.3597	5.81454	1.272863	0.04115617	0.0152214	0.0291379	0.00386756	0.0173499	0.0212002	0.0139069	0.00339655	0.0264987	0.0485349	0.0557588	0.00428123	0.0433166	0.0264007	0.00691439	0.035271	0.0171649	0.0160195	0.0199759	0.00602347	0.00219573	0.00368143	0.0163549	0.0335484	0.0197055	0.000695711	0.00245473	0.0153635	0.025994	0.00651411	0.0360272	0.000883204	0.0116812	0.148722	0.00319994	0.00695683	0.0501709	0.0166003	0.028571	0.0159692	0.00884098	0.0403739	0.0159098	0.00980807	0.0118142	0.00435529	0.00352407	0.0149582	0.0239542	0.0109305	0.129448	0.870552	0.1294478	0.6288336
6660	-236.6353	-306.4434	69.80803	0.0167794	0.0108864	0.00159009	0.0112736	0.0473582	0.00465672	0.00671612	0.0212442	0.00449466	0.00969789	0.000973448	0.0362179	0.020495	0.000208983	0.0304893	0.0082924	0.0107042	0.0154811	0.0438935	0.00965135	0.00356451	0.00393812	0.00544336	0.00511197	0.00736291	0.00713571	0.011799	0.00581246	0.00458119	0.0627745	0.00772166	0.00823688	0.0370593	0.00533009	0.00324689	0.00742829	0.0470818	0.0139134	0.00406841	0.00671121	0.00844219	0.0119872	0.0143253	0.00851323	0.00696866	0.00790775	0.0109987	0.00427152	0.0102805	0.0486145	1.45667	0.101809	0.328167	0.706367	1.41569	3.04723	9.8223	1.651963	0.01601946	0.025691	0.0166682	0.0024346	0.0172612	0.0725105	0.00712994	0.0102831	0.0325272	0.00688182	0.0148485	0.00149046	0.0554536	0.0313801	0.000319976	0.0466824	0.0126966	0.0163893	0.0237033	0.0672057	0.0147773	0.00545766	0.00602969	0.00833438	0.00782699	0.0112734	0.0109255	0.0180656	0.00889951	0.00701429	0.0961147	0.0118227	0.0126116	0.0567418	0.00816095	0.00497134	0.0113735	0.0720874	0.0213029	0.00622918	0.0102756	0.0129259	0.0183538	0.0219336	0.0130347	0.0106698	0.0121076	0.0168402	0.00654016	0.0157406	0.484358	0.515642	0.4843576	0.6531213
6696	-250.0127	-319.5956	69.58291	0.0126886	0.0226057	0.00114135	0.00169772	0.0335675	0.000758595	0.00237153	0.0124645	0.00801406	0.0219192	0.0100336	0.0205577	0.00234532	0.00181488	0.051429	0.00276668	0.00994326	0.0110686	0.00519518	0.000710461	0.000353045	0.00183855	0.00571249	0.0128866	0.00362863	0.00711005	0.000508362	0.00176868	0.00276058	0.0250221	0.00233576	0.00792496	0.0588024	0.018837	0.0556252	0.0045061	0.00786481	0.00106136	0.000705723	0.0101268	0.0192881	0.00646763	0.00442469	0.0111589	0.00133742	0.00854668	0.00351334	0.00522238	0.0045019	0.188877	1.38934	0.0932804	0.314459	0.697026	1.43467	3.18006	10.7204	1.715224	0.06525492	0.02408	0.0429005	0.00216602	0.00322189	0.0637035	0.00143964	0.00450062	0.0236549	0.0152089	0.0415976	0.0190415	0.0390138	0.00445088	0.00344423	0.0976005	0.00525052	0.01887	0.0210057	0.00985927	0.00134829	0.000669999	0.00348915	0.010841	0.0244558	0.0068863	0.0134933	0.000964755	0.00335655	0.00523896	0.0474863	0.00443274	0.0150398	0.111594	0.0357484	0.105564	0.00855155	0.0149256	0.00201422	0.0013393	0.0192183	0.0366045	0.0122741	0.00839705	0.021177	0.00253811	0.0162197	0.00666752	0.00991089	0.00854358	0.191768	0.808232	0.1917678	0.5269337
